,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
3612,51,0,2,21,4,1,3613,2,5.260071387985075,0.0,Y,17,8,0,8.0,3,7,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3613,30,0,0,2,4,1,3614,1,4.3213912783116895,7.0,Y,11,8,3,10.0,2,8,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3614,29,1,1,29,4,1,3615,1,4.460296326757476,3.0,Y,13,8,0,10.0,4,7,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3615,28,0,1,1,4,1,3616,2,4.308137378638039,2.0,Y,15,8,1,5.0,5,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3616,25,0,1,18,2,1,3617,1,4.558948445978039,1.0,Y,25,8,0,2.0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3617,32,0,1,10,4,1,3618,1,4.6266482684740105,1.0,Y,11,8,0,10.0,5,10,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3618,45,0,2,19,3,1,3619,3,4.565965817446667,3.0,Y,17,8,1,22.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3619,39,0,1,29,1,1,3620,1,4.737192642704737,6.0,Y,13,8,2,21.0,3,19,15,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3620,58,0,1,27,3,1,3621,2,4.339848783037637,1.0,Y,18,8,1,2.0,1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3621,32,1,1,5,3,1,3622,1,4.982361701633147,1.0,Y,13,8,1,10.0,3,10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3622,39,1,1,18,2,1,3623,2,4.452706226511029,0.0,Y,20,8,0,6.0,3,5,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3623,30,0,1,9,1,1,3624,4,4.611617110554336,0.0,Y,18,8,0,10.0,2,9,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3624,36,0,1,1,3,1,3625,2,5.220813896785491,3.0,Y,12,8,0,10.0,5,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3625,46,0,1,4,3,1,3626,1,4.418135498425232,6.0,Y,12,8,1,10.0,3,7,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3626,28,0,0,1,3,1,3627,5,4.7542718686834595,0.0,Y,13,8,0,10.0,2,9,7,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3627,50,0,1,20,2,1,3628,5,5.187577119055087,4.0,Y,21,8,0,25.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3628,40,1,1,8,1,1,3629,1,4.77706415474243,2.0,Y,13,8,3,9.0,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3629,52,1,1,3,2,1,3630,3,4.411451342137937,9.0,Y,19,8,1,10.0,1,8,7,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3630,30,0,1,6,4,1,3631,1,4.483016420144132,1.0,Y,11,8,1,9.0,2,9,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3631,39,0,1,26,1,1,3632,2,4.537441283407948,0.0,Y,14,8,0,9.0,5,8,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3632,31,0,0,1,2,1,3633,1,5.290324044550107,1.0,Y,12,8,1,10.0,1,10,9,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3633,41,0,0,6,3,1,3634,1,4.442949869577862,1.0,Y,11,8,0,19.0,3,19,11,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3634,31,1,2,3,1,1,3635,1,4.851502952770544,1.0,Y,14,8,1,3.0,3,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3635,44,1,1,5,3,1,3636,1,4.800854491503561,4.0,Y,11,8,1,10.0,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3636,42,0,0,4,3,1,3637,2,4.318689269947746,0.0,Y,12,8,2,21.0,3,20,2,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3637,55,0,1,11,3,1,3638,2,4.923295840655504,4.0,Y,15,8,1,23.0,3,19,9,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3638,56,0,1,3,2,1,3639,3,4.429913697763754,6.0,Y,16,8,1,36.0,6,7,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3639,40,0,0,1,1,1,3640,1,4.63205216670581,9.0,Y,15,8,0,6.0,6,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3640,34,0,1,3,2,1,3641,2,4.424718337331567,0.0,Y,24,8,3,10.0,2,9,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3641,40,0,1,4,3,1,3642,2,4.974695871909683,1.0,Y,13,8,1,9.0,3,9,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3642,41,0,2,1,4,1,3643,2,4.745152895076901,0.0,Y,11,8,0,10.0,2,9,1,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3643,35,0,2,1,2,1,3644,2,4.822560336942693,1.0,Y,13,8,1,9.0,2,9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3644,51,0,1,18,2,1,3645,4,4.887898488096872,1.0,Y,13,8,1,33.0,2,33,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3645,38,0,1,2,4,1,3646,1,5.0303973008567615,3.0,Y,18,8,0,11.0,5,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3646,34,0,1,4,3,1,3647,2,4.946796027271461,1.0,Y,16,8,0,10.0,3,10,9,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3647,25,0,1,6,2,1,3648,4,4.310693312343361,3.0,Y,19,8,0,7.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3648,58,1,1,1,4,1,3649,2,4.003891166236911,7.0,Y,13,8,2,31.0,3,10,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3649,40,0,1,14,4,1,3650,1,4.5247854493212225,3.0,Y,22,8,0,7.0,2,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3650,36,0,2,16,2,1,3651,1,4.107549129744687,2.0,Y,11,8,0,17.0,2,15,6,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3651,48,0,1,2,1,1,3652,2,4.4500950758716025,1.0,Y,20,8,0,11.0,2,10,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3652,27,0,1,2,3,1,3653,2,4.6858312746260635,8.0,Y,18,8,0,5.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3653,51,0,1,4,1,1,3654,3,4.6050894618815805,3.0,Y,14,8,0,29.0,3,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3654,18,0,0,1,4,1,3655,2,4.434568904034199,1.0,Y,22,8,1,0.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3655,35,0,1,1,4,1,3656,2,4.909556029241175,0.0,Y,13,8,0,10.0,2,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3656,27,0,2,26,4,1,3657,1,4.667172672478868,3.0,Y,17,8,0,8.0,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3657,55,1,1,19,3,1,3658,1,4.670245853074124,6.0,Y,14,8,3,24.0,0,19,3,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3658,56,0,1,24,4,1,3659,2,4.507990724819692,4.0,Y,15,8,2,33.0,2,19,15,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3659,34,0,0,1,2,1,3660,2,4.935557645093014,1.0,Y,17,8,1,5.0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3660,40,0,1,3,3,1,3661,2,4.660580912427299,5.0,Y,11,8,1,15.0,3,12,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3661,34,0,1,5,3,1,3662,1,4.65829765030819,4.0,Y,18,8,1,10.0,2,8,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3662,31,1,2,2,2,1,3663,2,4.732071940999867,7.0,Y,17,8,1,3.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3663,35,1,2,1,2,1,3664,1,4.832253370197008,0.0,Y,13,8,0,5.0,2,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3664,38,0,2,7,3,1,3665,2,4.882239848018823,1.0,Y,15,8,0,4.0,2,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3665,34,0,1,10,4,1,3666,2,4.8699354106468595,1.0,Y,24,8,0,14.0,4,14,4,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3666,28,0,1,2,3,1,3667,2,5.047625277581783,1.0,Y,12,8,0,5.0,2,5,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3667,31,1,1,15,2,1,3668,2,4.695481676490197,1.0,Y,15,8,0,10.0,3,10,6,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3668,39,0,1,17,4,1,3669,2,5.020154031638333,3.0,Y,11,8,1,8.0,3,5,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3669,51,0,2,20,3,1,3670,2,5.170672340315576,2.0,Y,11,8,1,14.0,2,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3670,41,0,2,1,3,1,3671,4,5.2819646232599,3.0,Y,12,8,1,12.0,2,6,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3671,37,0,1,2,2,1,3672,1,4.732795698289329,7.0,Y,15,8,0,8.0,3,6,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3672,33,0,2,2,3,1,3673,1,4.944137073158098,6.0,Y,17,8,0,8.0,2,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3673,32,0,1,1,4,1,3674,5,5.283052342854391,0.0,Y,12,8,1,4.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3674,39,0,0,29,2,1,3675,2,4.588271706842329,3.0,Y,15,8,0,13.0,3,6,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3675,25,0,1,7,4,1,3676,1,4.345569756056392,2.0,Y,13,8,3,6.0,2,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3676,52,0,2,2,1,1,3677,2,5.068668143285899,2.0,Y,14,8,0,24.0,2,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3677,43,0,1,2,2,1,3678,1,4.895477796275714,1.0,Y,14,8,2,20.0,1,20,1,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3678,27,0,1,2,4,1,3679,1,4.56913972547246,1.0,Y,16,8,2,6.0,2,6,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3679,27,1,1,2,5,1,3680,1,5.138933940256924,1.0,Y,18,8,1,8.0,3,8,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3680,26,0,1,2,2,1,3681,3,4.7246035153967165,0.0,Y,20,8,1,5.0,2,4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3681,42,0,1,23,3,1,3682,3,4.4219328132785085,0.0,Y,13,8,1,21.0,3,20,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3682,52,0,1,5,2,1,3683,1,4.440751700479185,9.0,Y,18,8,1,12.0,6,5,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3683,37,0,1,20,5,1,3684,2,4.8327643049405316,4.0,Y,13,8,1,8.0,1,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3684,35,0,2,6,4,1,3685,2,4.78830981210705,2.0,Y,15,8,1,10.0,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3685,25,0,1,1,4,1,3686,2,4.3979400086720375,4.0,Y,14,8,2,7.0,2,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3686,26,0,1,29,4,1,3687,1,4.80543288813214,0.0,Y,22,8,0,8.0,2,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3687,29,0,1,9,3,1,3688,1,5.045440339814774,1.0,Y,12,8,0,10.0,5,10,0,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3688,49,1,2,6,5,1,3689,2,4.369586890736344,3.0,Y,18,8,0,20.0,2,4,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3689,29,1,2,3,2,1,3690,2,4.833210880282609,0.0,Y,15,8,1,9.0,2,8,7,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3690,54,0,1,1,3,1,3691,2,4.361160995195026,6.0,Y,18,8,2,29.0,2,20,12,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3691,58,0,1,22,3,1,3692,2,4.389166084364533,3.0,Y,12,8,1,32.0,2,9,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3692,55,0,1,7,3,1,3693,3,4.706973676176178,2.0,Y,16,8,1,31.0,3,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3693,36,0,1,1,3,1,3694,2,4.725012725341157,3.0,Y,13,8,0,15.0,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3694,31,1,2,4,3,1,3695,2,4.485295438726089,1.0,Y,19,8,0,1.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3695,30,0,1,3,3,1,3696,3,4.709354775834396,7.0,Y,13,8,0,8.0,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3696,31,0,1,1,3,1,3697,1,5.226754522600044,3.0,Y,12,8,1,9.0,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3697,34,0,2,2,1,1,3698,5,4.429106008332696,5.0,Y,11,8,0,10.0,3,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3698,31,1,1,20,3,1,3699,1,4.790988475088816,1.0,Y,14,8,1,1.0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3699,27,0,1,11,4,1,3700,4,4.821644517542217,0.0,Y,16,8,0,6.0,3,5,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3700,36,0,1,1,3,1,3701,2,4.544688022302678,1.0,Y,12,8,2,10.0,2,10,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3701,36,0,1,24,3,1,3702,3,4.805976350717563,4.0,Y,14,8,1,11.0,3,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3702,47,0,1,23,4,1,3703,2,4.797544514361726,7.0,Y,14,8,2,17.0,0,6,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3703,25,1,1,16,4,1,3704,2,5.2979573758101095,3.0,Y,19,8,0,6.0,3,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3704,37,0,0,8,4,1,3705,1,4.880070084064068,0.0,Y,22,8,1,7.0,5,6,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3705,56,0,1,10,4,1,3706,2,4.629205657102304,2.0,Y,16,8,0,5.0,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3706,47,0,1,3,2,1,3707,2,4.639884741916304,3.0,Y,11,8,1,26.0,3,20,5,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3707,24,0,1,5,1,1,3708,1,4.636989101812229,1.0,Y,15,8,1,5.0,5,5,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3708,32,0,1,4,3,1,3709,1,4.726401162102922,4.0,Y,14,8,1,7.0,2,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3709,34,0,1,9,2,1,3710,1,4.515873843711679,5.0,Y,13,8,0,7.0,3,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3710,41,0,1,26,3,1,3711,3,4.73917663191073,2.0,Y,17,8,2,7.0,2,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3711,40,0,0,3,2,1,3712,1,4.6376898191184015,3.0,Y,11,8,1,11.0,6,8,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3712,31,0,1,16,3,1,3713,2,4.444357125656028,1.0,Y,19,8,1,13.0,5,13,9,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3713,46,1,1,18,1,1,3714,1,4.776701183988411,4.0,Y,11,8,1,28.0,2,7,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3714,39,1,0,2,4,1,3715,2,4.6415732531781755,2.0,Y,15,8,2,11.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3715,31,1,2,2,3,1,3716,2,4.4102709642521845,1.0,Y,13,8,3,10.0,3,10,4,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3716,45,0,1,10,2,1,3717,1,4.583538819254352,2.0,Y,14,8,0,24.0,1,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3717,31,0,1,16,4,1,3718,3,4.627775375229303,9.0,Y,13,8,0,8.0,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3718,31,1,2,7,4,1,3719,1,4.812913356642856,6.0,Y,23,8,1,7.0,5,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3719,45,0,1,1,2,1,3720,1,5.265525335219074,4.0,Y,12,8,1,10.0,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3720,48,0,1,24,3,1,3721,2,4.204391331919299,4.0,Y,12,8,0,15.0,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3721,34,1,1,7,4,1,3722,2,4.430397591386967,1.0,Y,16,8,1,2.0,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3722,40,0,0,25,4,1,3723,1,4.498172660636544,2.0,Y,15,8,1,16.0,1,9,4,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3723,28,0,1,1,2,1,3724,1,5.246473960229344,0.0,Y,13,8,1,6.0,0,5,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3724,44,0,0,5,3,1,3725,1,4.365300748637988,3.0,Y,18,8,0,7.0,4,5,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3725,53,0,1,2,4,1,3726,2,5.0678516605123525,4.0,Y,20,8,0,35.0,2,9,8,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3726,49,0,1,7,3,1,3727,3,4.726238046802638,2.0,Y,19,8,0,20.0,2,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3727,40,0,1,2,4,1,3728,3,5.224066664334767,2.0,Y,18,8,1,8.0,3,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3728,44,0,1,5,1,1,3729,3,4.718335578908507,1.0,Y,13,8,0,6.0,2,5,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3729,33,0,2,10,3,1,3730,2,4.431363764158987,0.0,Y,14,8,3,5.0,2,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3730,34,0,1,10,4,1,3731,1,5.284340481458097,3.0,Y,15,8,1,15.0,5,13,3,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3731,30,0,1,1,2,1,3732,1,4.3989810666581315,8.0,Y,22,8,0,4.0,3,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3732,42,0,2,8,4,1,3733,1,4.782615932031604,1.0,Y,22,8,2,12.0,2,12,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3733,44,0,2,5,3,1,3734,5,4.6416723732246865,7.0,Y,16,8,2,11.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3734,30,0,0,8,3,1,3735,1,4.331022171041829,1.0,Y,17,8,1,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3735,57,0,1,2,1,1,3736,3,4.789721693980922,0.0,Y,14,8,0,13.0,5,12,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3736,49,0,1,7,3,1,3737,2,4.707058940627596,3.0,Y,15,8,0,29.0,5,8,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3737,34,0,2,2,4,1,3738,2,4.837399024342022,7.0,Y,20,8,0,16.0,3,14,6,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3738,28,1,2,2,3,1,3739,1,4.356790460351716,3.0,Y,20,8,1,5.0,5,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3739,29,1,2,28,3,1,3740,5,4.646795688778469,5.0,Y,17,8,3,7.0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3740,34,1,1,7,1,1,3741,1,4.798512533031351,0.0,Y,15,8,1,16.0,2,15,10,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3741,35,0,1,7,4,1,3742,4,4.407050814804251,1.0,Y,14,8,1,1.0,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3742,24,1,2,3,3,1,3743,2,4.883888457888481,2.0,Y,17,8,1,4.0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3743,24,0,0,10,3,1,3744,2,4.712649701627211,1.0,Y,17,8,1,1.0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3744,44,0,2,5,2,1,3745,2,5.234491974238988,5.0,Y,22,8,1,16.0,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3745,29,0,1,10,2,1,3746,1,5.107481318911243,1.0,Y,13,8,0,10.0,6,10,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3746,30,0,1,1,2,1,3747,3,5.00949338828754,0.0,Y,19,8,1,6.0,2,5,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3747,55,0,1,20,3,1,3748,2,4.679337030520794,0.0,Y,14,8,1,4.0,6,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3748,33,0,1,7,2,1,3749,2,4.572523097849637,8.0,Y,22,8,2,8.0,2,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
